 num;                                                              Material;     source;       CAS ID;  MM_gmol;     Tc/K;      Pc/MPa;  Dc/kgm3;  Acentric; k0_cp0_JmolK; k1_cp0_JmolK; epsilon_kB_K; sigma_nm
 953;                                                          2-undecanone;        TDE;     112-12-9; 170.2950;  687.800;    0.000000;  246.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 954;                                      3,3,4,4,4-pentafluoro-2-butanone;        TDE;     374-41-4; 162.0590;  453.030;    2.912000;  486.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 955;                                                 3,3-dimethyl-1-butene;        TDE;     558-37-2;  84.1610;  477.400;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 956;                                                  3,4-dimethylpyridine;    TDE&DDB;     583-58-4; 107.1550;  683.836;    4.200000;  302.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 957;                                                  3,5-dimethylpyridine;    TDE&DDB;     591-22-0; 107.1550;  667.853;    4.050000;  297.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 958;                               3,7,7-trimethylbicyclo[4.1.0]hept-3-ene;    TDE&DDB;   13466-78-9; 136.2370;  658.000;    0.000000;  279.747;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 959;                      3-(difluoromethoxy)-1,1,1,2,2-pentafluoropropane;        TDE;   56860-81-2; 200.0560;  455.100;    2.773000;  576.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 960;                                               3-bromobenzotrifluoride;        TDE;     401-78-5; 225.0080;  627.100;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 961;                                                    3-chloro-1-propene;    TDE&DDB;     107-05-1;  76.5250;  513.850;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 962;                                              3-chloro-3-methylpentane;        TDE;     918-84-3; 120.6220;  528.000;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 963;                                             3-chlorophenyl isocyanate;    TDE&DDB;    2909-38-8; 153.5680;  676.200;    0.000000;  478.404;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 964;                                                             3-decanol;        TDE;    1565-81-7; 158.2840;  666.063;    0.000000;  246.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 965;                                                            3-decanone;        TDE;     928-80-3; 156.2680;  667.600;    0.000000;  249.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 966;                                                          3-dodecanone;        TDE;    1534-27-6; 184.3220;  700.700;    0.000000;  245.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 967;                                                    3-ethoxy-1-propene;        TDE;     557-31-3;  86.1340;  518.169;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 968;                                                         3-ethylphenol;        TDE;     620-17-7; 122.1670;  716.464;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 969;                                                       3-ethylpyridine;    TDE&DDB;     536-78-7; 107.1550;  651.000;    4.190000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 970;                                                       3-fluorotoluene;        TDE;     352-70-5; 110.1310;  591.800;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 971;                                                            3-heptanol;        TDE;     589-82-2; 116.2030;  605.360;    0.000000;  268.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 972;                                                             3-hexanol;        TDE;     623-37-0; 102.1770;  582.410;    3.324000;  271.250;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 973;                                                3-methoxypropionitrile;    TDE&DDB;     110-67-8;  85.1060;  650.900;    4.040000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 974;                                                      3-methoxytoluene;        TDE;     100-84-5; 122.1670;  665.300;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 975;                                                3-methyl-1-butanethiol;    TDE&DDB;     541-31-1; 104.2160;  594.070;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 976;                                                    3-methyl-2-butanol;        TDE;     598-75-4;  88.1500;  556.100;    3.870000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 977;                                                   3-methyl-2-pentanol;    TDE&DDB;     565-60-6; 102.1770;  559.500;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 978;                                                   3-methyl-3-pentanol;        TDE;      77-74-7; 102.1770;  575.600;    3.520000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 979;                                                 3-methylbutanoic acid;        TDE;     503-74-2; 102.1330;  631.411;    3.400000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 980;                                                      3-methylpyridine;    TDE&DDB;     108-99-6;  93.1280;  644.692;    4.665000;  316.681;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 981;                                                       3-methylpyrrole;    TDE&DDB;     616-43-3;  81.1170;  647.000;    5.080000;  304.952;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 982;                                                     3-methylthiophene;    TDE&DDB;     616-44-4;  98.1690;  607.300;    4.620000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 983;                                                             3-nonanol;        TDE;     624-51-1; 144.2570;  647.956;    0.000000;  250.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 984;                                                            3-nonanone;        TDE;     925-78-0; 142.2410;  648.100;    0.000000;  254.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 985;                                                             3-octanol;        TDE;     589-98-0; 130.2300;  628.408;    0.000000;  253.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 986;                                                            3-octanone;        TDE;     106-68-3; 128.2140;  627.700;    0.000000;  258.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 987;                                                3-phenylpropanoic acid;        TDE;     501-52-0; 150.1770;  776.000;    3.460000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 988;                                                       3-tetradecanone;        TDE;     629-23-2; 212.3760;  726.800;    0.000000;  237.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 989;                                                         3-tridecanone;        TDE;    1534-26-5; 198.3490;  716.100;    0.000000;  241.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 990;                                                          3-undecanone;        TDE;    2216-87-7; 170.2950;  684.600;    0.000000;  246.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 991;                 4,4,5,5-tetrafluoro-2-(trifluoromethyl)-1,3-dioxolane;        TDE;  269716-57-6; 214.0400;  435.060;    2.645000;  569.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 992;                                                4,4-dimethyl-1-pentene;        TDE;     762-62-9;  98.1880;  516.000;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 993;                                             4,5,9,10-tetrahydropyrene;    TDE&DDB;     781-17-9; 206.2870;  900.000;    3.000000;  322.576;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 994;                                          4-chloro-1,2-difluorobenzene;        TDE;     696-02-6; 148.5390;  609.200;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 995;                                             4-chlorophenyl isocyanate;    TDE&DDB;     104-12-1; 153.5680;  676.900;    0.000000;  438.765;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 996;                                                             4-decanol;        TDE;    2051-31-2; 158.2840;  663.674;    0.000000;  246.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 997;                                                            4-decanone;        TDE;     624-16-8; 156.2680;  662.900;    0.000000;  249.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 998;                                                          4-dodecanone;        TDE;    6137-26-4; 184.3220;  696.600;    0.000000;  243.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
 999;                                                        4-ethylheptane;    TDE&DDB;    2216-32-2; 128.2580;  587.900;    2.390000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1000;                                                         4-ethylphenol;        TDE;     123-07-9; 122.1670;  716.464;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1001;                                                       4-ethylpyridine;    TDE&DDB;     536-75-4; 107.1550;  653.000;    4.190000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1002;                                                       4-fluorotoluene;        TDE;     352-32-9; 110.1310;  592.100;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1003;                                                            4-heptanol;        TDE;     589-55-9; 116.2030;  602.560;    0.000000;  269.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1004;                                                      4-methoxytoluene;        TDE;     104-93-8; 122.1670;  666.700;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1005;                                                   4-methyl-1-pentanol;        TDE;     626-89-1; 102.1770;  603.460;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1006;                                                    4-methyl-1-pentene;    TDE&DDB;     691-37-2;  84.1610;  494.050;    3.290000;  238.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1007;                                                   4-methyl-2-pentanol;        TDE;     108-11-2; 102.1770;  574.361;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1008;                                                   4-methyl-3-heptanol;        TDE;   14979-39-6; 130.2300;  623.459;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1009;                                                  4-methylbenzaldehyde;        TDE;     104-87-0; 120.1510;  712.000;    3.800000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1010;                                                4-methylbenzyl alcohol;        TDE;     589-18-4; 122.1670;  719.000;    3.610000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
